NO_OF_FRAMES	1000
NO_OF_CAMERAS	8
NO_OF_MARKERS	29
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2009-01-29, 13:30:04	10835.62405273
DATA_INCLUDED	3D
MARKER_NAMES	A	B	C	D	E	F	G	H	AnkleR	J	I	K	L	AnkleL	KneeR	KneeL	Skull	Sternum	ShoulderR	ShoulderL	HandL	handR	ElbowL	ElbowR	PelvisR	TrochR	BackC	BRT	BRB
105.791	-347.153	786.630	118.873	-294.913	652.790	25.932	-376.787	452.631	13.795	103.216	511.847	-486.558	-362.549	789.976	-513.508	-310.025	663.135	-401.794	-390.537	459.263	-419.159	87.411	510.831	-68.113	288.960	79.720	8.946	705.855	41.770	13.076	224.855	47.171	-423.036	221.282	48.342	-429.409	705.335	40.818	-357.641	304.329	80.824	-46.444	320.033	539.429	-377.499	327.645	527.833	-187.677	-213.616	1297.108	-186.908	-219.045	988.071	34.822	-275.752	1020.736	-413.894	-254.178	1035.468	-133.227	-112.123	952.579	-284.365	-124.266	991.156	-417.930	-81.348	775.999	3.606	-67.439	791.387	-36.728	-194.542	657.966	-18.508	-126.121	564.709	-190.090	-381.601	1078.503	-425.670	-471.489	996.874	-439.537	-421.183	390.164
105.694	-347.104	786.596	118.896	-294.875	652.768	25.947	-376.800	452.652	13.840	103.253	511.842	-486.609	-362.723	789.936	-513.402	-310.184	663.122	-402.502	-391.114	457.184	-419.225	87.497	510.802	-68.052	288.922	79.711	8.968	705.734	41.685	13.183	224.780	47.174	-422.968	221.057	48.154	-429.408	705.327	40.869	-357.596	304.038	80.862	-46.158	320.005	539.355	-377.417	327.702	527.760	-187.513	-213.508	1296.982	-187.255	-219.404	987.682	34.889	-276.236	1020.667	-413.564	-254.207	1035.333	-133.036	-112.160	952.497	-284.346	-124.254	991.156	-417.767	-81.070	776.133	3.939	-67.808	791.374	-36.810	-194.676	658.109	-18.898	-126.125	564.543	-190.055	-381.729	1078.404	-425.534	-471.365	997.028	-439.485	-421.011	390.244
105.638	-347.047	786.619	118.841	-294.914	652.770	26.075	-376.644	452.571	13.799	103.208	511.773	-486.630	-362.591	789.911	-513.369	-310.171	663.104	-402.653	-391.591	451.614	-419.153	87.514	510.881	-68.182	288.891	79.691	8.964	705.674	41.726	13.132	224.730	47.132	-422.962	220.939	48.023	-429.386	705.333	40.774	-357.627	303.924	80.748	-45.931	320.074	539.241	-377.572	327.602	528.071	-187.234	-213.287	1296.717	-186.703	-218.951	988.110	34.881	-276.537	1020.607	-413.015	-254.367	1035.099	-132.765	-112.528	952.541	-283.178	-123.855	991.626	-418.225	-81.088	775.082	4.065	-67.972	791.198	-36.891	-194.698	658.339	-18.956	-126.148	564.553	-190.067	-381.759	1078.391	-425.679	-471.271	996.849	-439.485	-421.045	390.291
105.589	-347.067	786.594	118.795	-294.874	652.783	28.872	-372.466	451.822	13.736	103.245	511.783	-486.520	-362.518	789.860	-513.287	-310.258	663.109	-401.697	-390.722	454.101	-419.105	87.347	510.695	-68.191	289.005	79.669	8.939	705.576	41.672	13.137	224.783	47.172	-423.168	221.384	48.387	-429.374	705.404	40.731	-357.545	304.060	80.952	-45.868	320.134	539.272	-377.797	327.818	527.826	-187.065	-213.344	1296.632	-186.467	-218.859	988.252	34.942	-276.938	1020.514	-412.209	-254.678	1034.750	-132.831	-112.598	952.386	-283.948	-124.214	991.120	-418.413	-80.856	774.889	4.184	-68.100	791.233	-37.010	-194.683	658.308	-18.994	-126.118	564.575	-190.568	-380.343	1078.125	-423.407	-472.514	995.650	-439.449	-421.033	390.238
105.554	-347.013	786.604	118.798	-294.930	652.795	28.912	-372.468	451.741	13.746	103.243	511.811	-486.470	-362.476	789.865	-513.261	-310.234	663.106	-400.691	-389.694	458.443	-419.021	87.361	510.944	-68.179	289.076	79.610	9.016	705.548	41.614	13.179	224.736	47.177	-423.108	221.395	48.550	-429.282	705.340	40.633	-357.373	303.814	80.907	-45.674	320.122	539.294	-377.733	327.839	527.847	-186.869	-213.277	1296.510	-185.947	-218.413	988.583	34.985	-277.140	1020.487	-411.107	-255.163	1034.268	-132.541	-112.584	952.551	-284.425	-125.441	990.432	-418.563	-81.449	774.655	4.484	-68.264	791.390	-35.142	-194.603	657.919	-18.517	-126.034	564.718	-190.652	-380.508	1078.056	-423.346	-472.554	995.557	-439.389	-421.146	390.324
105.586	-346.951	786.548	118.827	-294.930	652.818	28.930	-372.468	451.825	13.749	103.251	511.870	-486.353	-362.519	789.839	-513.226	-310.166	663.093	-401.811	-390.505	455.204	-419.085	87.601	510.825	-68.151	289.234	79.632	8.980	705.601	41.653	13.208	224.936	47.175	-423.177	221.374	48.174	-429.370	705.388	40.815	-357.449	304.183	80.754	-45.748	320.191	539.082	-377.602	327.733	527.727	-186.448	-213.194	1296.662	-186.584	-219.567	988.073	34.990	-277.510	1020.396	-409.671	-254.334	1034.187	-132.459	-112.881	952.522	-283.116	-124.530	991.057	-418.310	-81.291	775.041	4.697	-68.477	791.466	-35.314	-194.652	657.837	-19.038	-126.028	564.572	-190.647	-380.562	1078.054	-423.293	-472.392	995.618	-439.286	-421.050	390.371
105.622	-347.038	786.603	118.866	-295.038	652.796	29.151	-372.760	452.019	13.748	103.265	511.825	-486.478	-362.593	789.850	-513.229	-310.080	663.160	-402.932	-391.315	451.964	-418.951	87.308	510.823	-68.142	289.125	79.547	9.042	705.775	41.632	13.281	224.857	47.081	-422.947	221.197	48.196	-429.374	705.365	40.877	-357.386	304.313	80.785	-45.632	320.142	539.170	-377.608	327.419	527.620	-186.418	-213.120	1296.443	-186.284	-219.142	988.245	35.073	-277.765	1020.336	-409.700	-253.939	1033.707	-132.381	-112.926	952.584	-285.860	-128.494	988.079	-418.213	-80.323	775.295	4.950	-68.656	791.543	-31.286	-193.574	661.708	-18.555	-126.107	564.669	-190.742	-380.596	1078.003	-425.618	-471.181	996.799	-439.391	-420.833	390.355
105.568	-346.968	786.544	118.917	-295.018	652.789	29.219	-372.802	452.009	13.733	103.225	511.810	-486.354	-362.532	789.863	-513.148	-310.256	663.109	-402.815	-391.432	451.885	-418.939	87.315	510.761	-68.170	289.313	79.515	9.018	705.669	41.501	13.292	224.910	47.052	-423.164	221.387	48.344	-429.393	705.361	40.793	-357.355	304.889	80.778	-45.635	320.066	539.047	-377.661	327.811	527.746	-186.555	-213.021	1296.662	-185.997	-219.138	988.474	35.089	-278.075	1020.313	-409.004	-253.997	1033.564	-132.228	-113.095	952.542	-285.745	-128.341	988.165	-418.412	-80.429	774.939	5.253	-68.852	791.640	-31.394	-193.639	661.625	-18.569	-126.044	564.669	-190.805	-380.548	1078.025	-425.427	-471.292	996.836	-439.331	-420.815	390.374
105.643	-346.963	786.578	118.861	-295.068	652.796	29.195	-372.643	451.894	13.788	103.301	511.834	-486.267	-362.564	789.792	-513.132	-310.213	663.130	-402.699	-391.549	451.805	-418.892	87.177	510.656	-67.955	289.280	79.408	9.011	705.822	41.644	13.311	224.824	47.143	-423.020	221.177	48.291	-429.316	705.294	40.720	-357.535	305.415	80.692	-45.612	320.120	539.045	-377.448	327.743	527.956	-186.476	-212.870	1296.684	-185.915	-219.026	988.282	35.048	-278.256	1020.399	-409.501	-253.706	1033.676	-132.036	-113.224	952.729	-285.634	-128.139	988.185	-417.997	-80.534	775.399	5.603	-68.982	791.634	-31.556	-193.692	661.559	-18.931	-126.108	564.535	-190.768	-380.622	1078.025	-425.595	-471.023	996.728	-439.318	-420.841	390.413
105.689	-347.018	786.544	118.876	-294.998	652.727	29.231	-372.615	451.939	13.779	103.250	511.813	-486.302	-362.553	789.736	-513.021	-310.263	663.071	-389.171	-392.523	457.673	-418.946	87.362	510.742	-67.977	289.513	79.371	9.030	705.657	41.637	13.304	224.821	47.218	-423.163	221.383	48.352	-429.294	705.344	40.868	-357.251	305.831	80.622	-45.417	319.835	538.970	-377.495	327.669	528.091	-186.334	-212.749	1296.800	-185.872	-219.069	988.278	35.088	-278.450	1020.379	-408.913	-253.661	1033.726	-131.857	-113.364	952.647	-285.381	-127.886	988.397	-417.943	-80.273	775.273	5.834	-69.061	791.789	-31.740	-193.711	661.454	-18.904	-126.180	564.560	-190.894	-380.640	1077.993	-425.484	-471.118	996.822	-439.125	-421.040	390.399
105.703	-347.027	786.531	118.889	-294.988	652.835	29.267	-372.628	451.877	13.795	103.266	511.819	-486.206	-362.580	789.749	-512.930	-310.319	663.056	-390.929	-391.298	459.627	-418.749	87.101	510.782	-68.098	289.677	79.444	9.102	705.564	41.588	13.283	224.766	47.172	-422.815	221.093	48.155	-429.312	705.294	40.831	-356.931	306.001	80.729	-45.463	319.877	538.869	-377.559	327.738	528.181	-186.233	-213.098	1296.767	-186.471	-219.965	987.946	35.044	-278.603	1020.343	-408.936	-253.307	1033.611	-131.746	-113.377	952.675	-285.140	-127.663	988.360	-417.390	-79.580	775.726	5.987	-69.153	791.795	-31.827	-193.731	661.370	-18.819	-126.135	564.517	-190.976	-380.658	1077.955	-425.430	-471.178	996.748	-439.074	-421.135	390.381
105.714	-347.082	786.456	118.928	-294.941	652.790	29.265	-372.563	451.803	13.788	103.251	511.804	-486.268	-362.606	789.746	-512.942	-310.370	663.019	-400.199	-389.686	458.575	-418.828	87.210	510.778	-68.217	289.893	79.367	9.017	705.784	41.683	13.191	224.716	47.195	-423.021	221.288	48.311	-429.363	705.359	40.874	-356.733	306.248	80.768	-45.230	319.558	539.100	-377.633	327.541	528.414	-186.113	-212.766	1296.824	-186.374	-219.714	987.721	35.062	-278.759	1020.337	-408.665	-253.293	1033.579	-131.428	-113.501	952.556	-284.941	-127.451	988.384	-417.372	-78.980	775.318	6.190	-69.293	791.885	-31.902	-193.825	661.335	-18.757	-126.230	564.466	-190.984	-380.629	1077.962	-425.452	-471.311	996.657	-439.153	-421.255	390.349
105.649	-347.135	786.483	118.984	-295.050	652.780	29.328	-372.614	451.780	13.834	103.259	511.770	-486.272	-362.678	789.775	-512.919	-310.439	662.938	-409.211	-389.501	455.425	-418.861	87.334	510.822	-68.413	290.054	79.437	9.033	705.742	41.678	13.127	224.843	47.101	-422.969	220.924	48.259	-429.332	705.321	40.743	-356.248	306.031	80.974	-45.256	319.660	538.878	-377.635	327.338	528.726	-186.278	-212.827	1296.585	-185.725	-218.963	988.065	35.042	-278.795	1020.443	-408.691	-253.168	1033.635	-131.294	-113.663	952.687	-284.469	-127.110	988.620	-416.916	-78.974	775.904	6.407	-69.425	791.825	-31.900	-193.880	661.250	-18.204	-126.315	564.571	-191.069	-380.643	1077.913	-425.390	-471.394	996.720	-439.191	-420.819	390.398
105.669	-347.146	786.495	118.984	-295.077	652.844	29.388	-372.613	451.901	13.826	103.157	511.792	-486.168	-362.726	789.710	-512.885	-310.424	662.910	-410.192	-392.555	451.084	-418.886	87.410	510.750	-68.744	290.091	79.653	9.002	705.765	41.755	13.106	224.813	47.126	-422.946	221.181	48.269	-429.389	705.415	40.772	-355.896	306.821	81.335	-45.081	319.300	538.964	-377.852	327.054	528.993	-186.250	-213.142	1296.698	-186.147	-219.852	987.928	35.071	-278.844	1020.456	-408.632	-252.863	1033.728	-131.203	-113.644	952.622	-284.598	-127.029	988.545	-417.020	-79.988	775.555	6.563	-69.468	791.896	-31.835	-193.913	661.128	-18.626	-126.390	564.299	-191.102	-380.664	1077.931	-425.460	-471.307	996.589	-439.070	-421.389	390.327
105.690	-347.239	786.471	119.006	-295.070	652.742	29.339	-372.541	451.769	13.834	103.191	511.814	-486.227	-362.861	789.722	-512.861	-310.519	662.865	-407.904	-393.938	449.507	-418.846	87.191	510.708	-69.133	290.354	79.701	8.995	705.631	41.671	13.128	224.891	47.052	-423.076	221.399	48.285	-429.306	705.336	40.807	-355.462	307.336	81.681	-45.003	319.075	538.848	-377.843	326.790	529.316	-186.379	-212.897	1296.744	-186.106	-219.248	987.487	35.095	-278.954	1020.540	-408.447	-252.830	1033.703	-131.078	-113.688	952.578	-284.249	-126.759	988.541	-416.656	-78.768	775.687	6.699	-69.592	791.828	-31.910	-193.967	661.028	-18.050	-126.549	564.450	-191.131	-380.645	1077.988	-425.212	-471.813	996.794	-439.069	-421.249	390.313
105.646	-347.299	786.441	118.952	-295.165	652.743	29.412	-372.686	451.747	13.791	103.160	511.734	-486.179	-362.778	789.657	-512.767	-310.596	662.915	-404.493	-393.976	449.933	-418.725	87.084	510.753	-69.435	290.429	79.839	9.028	705.546	41.603	13.148	224.841	47.013	-423.075	221.518	48.250	-429.259	705.327	40.797	-354.982	306.886	81.638	-44.897	318.973	538.752	-377.954	326.343	529.457	-186.499	-212.986	1296.637	-185.318	-218.874	987.960	35.117	-278.984	1020.643	-408.595	-252.728	1033.511	-130.847	-113.686	952.587	-284.405	-126.638	988.458	-416.164	-78.432	775.784	6.860	-69.814	791.747	-32.537	-194.317	660.356	-17.997	-126.628	564.367	-191.261	-380.655	1077.994	-425.326	-471.669	996.602	-439.102	-421.120	390.227
105.761	-347.368	786.451	118.983	-295.193	652.747	29.355	-372.564	451.732	13.827	103.085	511.721	-486.219	-363.020	789.679	-512.805	-310.531	662.857	-402.106	-392.994	451.604	-418.670	87.000	510.748	-70.047	290.486	79.731	9.022	705.575	41.695	12.970	225.045	47.131	-423.014	221.528	48.417	-429.440	705.289	40.739	-354.485	307.794	82.239	-44.978	319.020	538.596	-378.209	325.959	530.060	-186.647	-212.884	1296.891	-185.271	-218.973	988.131	35.118	-279.030	1020.695	-408.516	-252.374	1033.356	-130.753	-113.795	952.496	-283.081	-125.957	988.719	-416.420	-78.720	775.272	7.122	-70.031	791.701	-32.525	-194.491	660.260	-18.473	-126.702	564.134	-191.284	-380.697	1078.020	-425.233	-471.739	996.565	-438.979	-421.409	390.307
105.759	-347.448	786.465	118.980	-295.224	652.720	29.417	-372.417	451.695	13.813	103.081	511.817	-486.227	-363.035	789.646	-512.792	-310.605	662.834	-402.888	-391.318	453.761	-418.786	87.094	510.847	-70.455	290.461	79.820	8.920	705.687	41.613	13.049	224.821	47.140	-423.112	221.482	48.391	-429.409	705.416	40.735	-354.010	308.106	82.286	-44.937	318.691	538.736	-378.373	325.903	530.381	-186.548	-212.652	1296.797	-186.109	-219.746	987.606	35.129	-279.046	1020.772	-408.373	-252.210	1033.343	-130.661	-113.789	952.495	-283.067	-125.826	988.570	-416.465	-79.221	774.843	7.169	-70.207	791.594	-32.046	-194.296	660.750	-18.404	-126.771	564.051	-191.325	-380.548	1078.046	-425.314	-471.808	996.518	-439.073	-421.348	390.151
105.713	-347.468	786.411	119.022	-295.264	652.774	29.376	-372.476	451.608	13.857	103.070	511.816	-486.122	-363.159	789.640	-512.740	-310.725	662.766	-408.988	-389.273	455.645	-418.707	87.045	510.806	-70.840	290.587	79.809	9.071	705.636	41.677	13.088	224.826	47.098	-423.093	221.134	48.167	-429.309	705.290	40.790	-353.451	307.456	82.338	-45.031	318.660	538.549	-378.302	325.448	530.623	-186.246	-212.598	1296.890	-186.410	-219.798	986.919	35.149	-279.137	1020.869	-409.003	-252.223	1033.346	-130.511	-113.834	952.371	-282.937	-125.667	988.505	-416.447	-78.968	774.775	7.387	-70.354	791.509	-32.568	-194.630	660.091	-18.356	-126.925	564.009	-191.324	-380.600	1078.041	-425.239	-471.921	996.539	-438.943	-421.405	390.128
105.822	-347.597	786.409	119.088	-295.294	652.731	29.202	-372.442	451.588	13.899	102.992	511.792	-486.116	-363.059	789.643	-512.833	-310.690	662.858	-409.139	-388.605	454.228	-418.793	87.075	510.785	-71.106	290.625	79.787	9.043	705.603	41.643	13.051	224.933	47.098	-423.093	221.502	48.471	-429.293	705.357	40.771	-353.246	308.218	82.551	-45.165	318.494	538.552	-378.509	325.474	530.605	-186.614	-212.742	1296.868	-185.788	-219.422	987.307	35.279	-279.132	1020.945	-409.142	-252.161	1033.230	-130.518	-113.916	952.246	-282.325	-125.529	988.249	-415.794	-79.198	774.935	7.630	-70.592	791.432	-32.362	-194.647	660.016	-17.767	-127.022	564.102	-191.397	-380.559	1078.203	-425.424	-471.933	996.421	-439.009	-421.570	390.123
105.935	-347.597	786.411	119.105	-295.318	652.713	29.223	-372.602	451.577	13.929	103.020	511.791	-486.330	-363.148	789.732	-512.922	-310.666	662.850	-409.466	-388.537	454.435	-418.857	87.073	510.831	-71.256	290.706	79.732	9.019	705.708	41.666	13.010	224.861	47.040	-422.947	221.053	48.236	-429.483	705.475	40.658	-352.833	307.820	82.386	-45.232	318.402	538.482	-378.509	325.022	530.660	-186.822	-212.508	1296.980	-184.983	-219.216	988.358	35.243	-279.089	1021.078	-409.094	-252.129	1033.329	-130.390	-113.795	952.300	-282.068	-125.434	987.861	-415.893	-78.983	774.681	7.814	-70.831	791.289	-31.941	-194.702	660.348	-18.317	-127.077	563.943	-191.401	-380.567	1078.322	-425.357	-472.045	996.500	-439.118	-421.474	390.060
105.943	-347.659	786.422	119.097	-295.319	652.677	29.094	-372.586	451.585	13.967	102.997	511.756	-486.268	-363.146	789.716	-512.956	-310.704	662.928	-408.170	-388.618	455.584	-418.927	87.095	510.880	-71.365	290.639	79.788	9.099	705.688	41.660	13.004	224.871	47.104	-422.952	221.295	48.537	-429.396	705.424	40.742	-352.510	307.898	82.415	-45.284	318.425	538.505	-378.363	324.728	530.769	-187.208	-212.631	1296.875	-185.698	-219.423	987.643	35.299	-279.090	1021.166	-409.300	-252.283	1033.319	-130.401	-113.919	952.242	-281.909	-125.367	987.792	-416.324	-78.945	773.878	7.872	-70.834	791.208	-31.968	-194.794	660.307	-18.214	-127.213	563.866	-191.281	-380.593	1078.399	-425.397	-472.053	996.574	-439.155	-421.432	390.061
105.945	-347.743	786.371	119.186	-295.457	652.707	29.074	-372.663	451.563	13.997	102.938	511.778	-486.253	-363.145	789.770	-512.961	-310.641	662.897	-408.563	-388.659	455.500	-418.901	87.112	510.842	-71.437	290.683	79.717	9.086	705.544	41.634	13.098	224.836	47.048	-423.024	221.153	48.328	-429.274	705.283	40.909	-352.274	307.532	82.206	-45.274	318.331	538.481	-378.270	324.382	530.552	-187.155	-212.581	1296.873	-185.189	-219.541	987.767	35.259	-279.071	1021.164	-409.420	-252.075	1033.156	-130.221	-113.834	952.211	-281.698	-125.272	987.745	-416.263	-79.568	773.953	7.976	-71.093	791.039	-32.003	-194.876	660.185	-18.201	-127.257	563.943	-191.376	-380.545	1078.392	-425.356	-472.227	996.547	-439.195	-421.475	389.970
105.956	-347.798	786.391	119.138	-295.455	652.691	29.049	-372.653	451.523	13.973	102.920	511.700	-486.323	-363.229	789.817	-513.011	-310.716	662.933	-408.369	-388.294	455.799	-418.895	86.968	510.854	-71.442	290.612	79.680	9.074	705.617	41.628	13.108	224.715	47.045	-423.225	221.843	48.568	-429.369	705.359	40.936	-352.252	308.051	82.225	-45.322	318.234	538.621	-378.298	324.586	530.353	-187.433	-212.445	1296.896	-185.745	-219.832	987.385	35.297	-279.105	1021.197	-409.249	-252.197	1033.155	-130.312	-113.961	952.011	-281.683	-125.294	987.625	-415.810	-79.055	774.066	8.196	-71.194	791.059	-31.932	-194.888	660.182	-18.158	-127.293	563.891	-191.415	-380.550	1078.541	-425.280	-472.290	996.606	-439.250	-421.544	390.041
